beta,makespan,labor_cost,total_cost
0.9,233.0392226343746,532818.3774536618,532818.3774536618
0.9,267.3997426966151,511488.7643591991,511488.7643591991
0.9,264.17194782137926,513090.5307914968,513090.5307914968
0.9,227.17698920650986,538058.6755505649,538058.6755505649
0.9,246.62465155364296,523339.63725066814,523339.63725066814
0.9,265.676727422829,512176.69869779074,512176.69869779074
0.9,222.56553361399617,543499.3196455699,543499.3196455699
0.9,234.83328630344707,531373.74628009,531373.74628009
0.9,249.89850067467208,521491.6980669758,521491.6980669758
0.9,247.90104689493444,522563.3504337191,522563.3504337191
0.9,234.89347612166534,531254.3068924897,531254.3068924897
0.9,233.06986919182467,532703.3422484768,532703.3422484768
0.9,273.83138107103696,508413.32512903353,508413.32512903353
0.9,259.3304075934026,515890.8665773156,515890.8665773156
0.9,247.5662403335914,522761.56011966796,522761.56011966796
0.9,303.8287462042841,500016.09324036667,500016.09324036667
0.9,221.99415135914768,544060.402041625,544060.402041625
0.9,284.1362326471605,504634.9618601767,504634.9618601767
0.9,245.57741171876438,523816.2961706316,523816.2961706316
0.9,273.2794757362891,508613.9762124681,508613.9762124681
0.9,247.91227127137802,522519.93731072877,522519.93731072877
0.9,268.5272244226766,510834.7153920307,510834.7153920307
0.9,241.58212479459385,526768.6572218641,526768.6572218641
0.9,230.88576711225966,535107.405312843,535107.405312843
0.9,299.5396685262813,500769.1323532141,500769.1323532141
0.9,292.00550540148424,502460.16534236126,502460.16534236126
0.9,236.8399131082675,530204.1814415007,530204.1814415007
0.9,265.0633346590053,512506.1705775007,512506.1705775007
0.9,241.46119080761764,526860.873984305,526860.873984305
0.9,232.38147057556768,532980.9928024845,532980.9928024845
0.9,240.8208330527924,527052.3128401593,527052.3128401593
0.9,264.05839816499997,513092.62716249796,513092.62716249796
0.9,270.3318506403648,509884.2292437755,509884.2292437755
0.9,275.930459914743,507519.84992458764,507519.84992458764
0.9,293.918184690382,502033.73296762665,502033.73296762665
0.9,233.8413103645015,532264.2455208751,532264.2455208751
0.9,284.6701256813185,504447.5058513104,504447.5058513104
0.9,219.1139827789867,547697.6912340331,547697.6912340331
0.9,229.2683259523281,536108.2473721225,536108.2473721225
0.9,260.7084944507432,514824.530849616,514824.530849616
0.9,234.35661566593822,531639.1475907766,531639.1475907766
0.9,236.41215612649245,530309.3214969381,530309.3214969381
0.9,217.60296480810655,549734.6422196557,549734.6422196557
0.9,229.26480477063515,536108.7851837046,536108.7851837046
0.9,251.4337649993965,520357.90173958795,520357.90173958795
0.9,265.21043531776485,512473.77984585287,512473.77984585287
0.9,236.99523711134,530091.8642403677,530091.8642403677
0.9,260.34200176363026,515266.8638993099,515266.8638993099
0.9,291.0897931947574,502756.9979718676,502756.9979718676
0.9,238.03988488236146,529612.916518078,529612.916518078
0.9,289.1503826001691,503192.68792313925,503192.68792313925
0.9,273.71891955259827,508448.5925871226,508448.5925871226
0.9,279.46418275461906,506091.6048453561,506091.6048453561
0.9,241.77093532779628,526635.9136128011,526635.9136128011
0.9,285.47613080991295,504282.9432149702,504282.9432149702
0.9,268.5272244226766,510834.7153920307,510834.7153920307
0.9,234.428783800262,531620.4309346211,531620.4309346211
0.9,273.69115418000666,508465.0606306793,508465.0606306793
0.9,260.8506624718436,514701.2429930324,514701.2429930324
0.9,253.63605736625112,519306.2746941719,519306.2746941719
0.9,263.1320626641353,513577.2932481061,513577.2932481061
0.9,236.8399131082675,530204.1814415007,530204.1814415007
0.9,263.3083540849003,513539.2524674596,513539.2524674596
0.9,241.77105665934033,526586.108091753,526586.108091753
0.9,273.71112184280486,508461.55663351726,508461.55663351726
0.9,268.84738050353315,510550.9190193085,510550.9190193085
0.9,229.18595446390066,536156.5418375005,536156.5418375005
0.9,279.6269773536139,506005.8381828503,506005.8381828503
0.9,232.94998552898133,532894.464232994,532894.464232994
0.9,271.54219162253605,509409.40308329137,509409.40308329137
0.9,224.91329917990012,540361.991936973,540361.991936973
0.9,247.91227127137802,522519.93731072877,522519.93731072877
0.9,242.14497581977867,526479.2183272728,526479.2183272728
0.9,241.58212479459385,526768.6572218641,526768.6572218641
0.9,265.2499710588989,512454.7354065433,512454.7354065433
0.9,244.5631205380057,524814.9947925122,524814.9947925122
0.9,291.6997318501171,502496.91591003607,502496.91591003607
0.9,233.06986919182467,532703.3422484768,532703.3422484768
0.9,224.87706701529595,540471.2775045086,540471.2775045086
0.9,230.02806324188964,535603.8833441142,535603.8833441142
0.9,287.2788045595497,503753.15738071984,503753.15738071984
0.9,230.553037847016,535248.3170677554,535248.3170677554
0.9,261.57867795289087,514627.6958251934,514627.6958251934
0.9,240.55249132374763,527314.2660681647,527314.2660681647
0.9,233.6616597021766,532298.8461689651,532298.8461689651
0.9,236.3215287079942,530356.1248424794,530356.1248424794
0.9,229.18595446390066,536156.5418375005,536156.5418375005
0.9,239.62161700680335,528022.3003034098,528022.3003034098
0.9,245.71760668768692,523753.52688318817,523753.52688318817
0.9,258.6808528054061,516232.1422902644,516232.1422902644
0.9,245.09305995835123,524213.9427554933,524213.9427554933
0.9,239.7571966904916,527805.2867370697,527805.2867370697
0.9,231.53433470875066,534198.42908507,534198.42908507
0.9,217.52985274362894,549814.9207244341,549814.9207244341
0.9,232.95048812325038,532893.4880843139,532893.4880843139
0.9,224.13625392587878,541431.9537479788,541431.9537479788
0.9,304.82191231282286,499788.30230373156,499788.30230373156
0.9,250.7352997400396,520744.26729235327,520744.26729235327
0.9,271.3579890988964,509464.5042334696,509464.5042334696
0.9,259.55034402187357,515787.1880261409,515787.1880261409
0.9,223.90260013396292,541654.1050957186,541654.1050957186
0.9,223.62079100225364,541787.2905335086,541787.2905335086
0.9,259.85498914289326,515468.13491386164,515468.13491386164
0.9,272.85837235865046,508785.20993878494,508785.20993878494
0.9,226.75565811901922,538755.5161995494,538755.5161995494
0.9,274.50954329378993,508136.72187846096,508136.72187846096
0.9,269.65790517083303,510195.1377483187,510195.1377483187
0.9,273.2794757362891,508613.9762124681,508613.9762124681
0.9,272.22771714195835,509088.8137193888,509088.8137193888
0.9,231.24507047868678,534399.4307604148,534399.4307604148
0.9,236.23972014472287,530500.6044155873,530500.6044155873
0.9,267.8918749926971,511049.3771417054,511049.3771417054
0.9,244.5631205380057,524814.9947925122,524814.9947925122
0.9,258.80110959403845,516184.8707033161,516184.8707033161
0.9,226.2593707478066,539589.0247985832,539589.0247985832
0.9,244.5631205380057,524814.9947925122,524814.9947925122
0.9,248.61734808074723,522261.0653321422,522261.0653321422
0.9,226.84254704484547,538723.9874757715,538723.9874757715
0.9,275.13082134238334,507831.32935233135,507831.32935233135
0.9,280.6069771174563,505649.974476311,505649.974476311
0.9,217.8555864967706,548891.3770896856,548891.3770896856
0.9,250.42910276788427,520983.3583495535,520983.3583495535
0.9,283.9634721861439,504682.6239680009,504682.6239680009
0.9,259.25642375546687,515923.5673758765,515923.5673758765
0.9,246.91802980551458,523040.6062173381,523040.6062173381
0.9,296.6827243252631,501345.98777276406,501345.98777276406
0.9,226.1950745436818,539625.3666281707,539625.3666281707
0.9,304.04945831286176,499894.32090706227,499894.32090706227
0.9,254.77427073225672,518483.94683198683,518483.94683198683
0.9,224.87706701529595,540471.2775045086,540471.2775045086
0.9,273.7038879538862,508462.88400380925,508462.88400380925
0.9,222.91923900151573,542978.2169041738,542978.2169041738
0.9,234.62565057193262,531462.0774232228,531462.0774232228
0.9,217.65536637403162,549711.4612917451,549711.4612917451
0.9,235.23747031401592,531094.8194893517,531094.8194893517
0.9,269.60646989063036,510227.43330186186,510227.43330186186
0.9,228.2659010587677,536716.3282077612,536716.3282077612
0.9,235.18305552002633,531115.3830340052,531115.3830340052
0.9,285.59134350051653,504151.5359530485,504151.5359530485
0.9,305.4859483265846,499595.9005807616,499595.9005807616
0.9,228.1719896765922,537388.8057534178,537388.8057534178
0.9,226.1758979160031,539673.161708101,539673.161708101
0.9,277.6024111848303,506726.7421296517,506726.7421296517
0.9,289.1503826001691,503192.68792313925,503192.68792313925
0.9,298.36280840831614,501031.7355599614,501031.7355599614
0.9,298.1041107059464,501095.68910430383,501095.68910430383
0.9,271.5097244826505,509413.9554722179,509413.9554722179
0.9,246.4374301915293,523390.0973305006,523390.0973305006
0.9,269.355650048115,510259.89154564124,510259.89154564124
0.9,259.1720561054927,515931.5660212442,515931.5660212442
0.9,263.0749471895478,513593.22559069115,513593.22559069115
0.9,265.66487522404077,512190.6427915292,512190.6427915292
0.9,235.23747031401592,531094.8194893517,531094.8194893517
0.9,232.1869374123713,533667.3781629852,533667.3781629852
0.9,223.3066833722745,541957.9443018977,541957.9443018977
0.9,242.83805248367892,526022.1295982235,526022.1295982235
0.9,225.5461666967498,539696.7472649483,539696.7472649483
0.9,278.519493338117,506431.23761035246,506431.23761035246
0.9,223.01150157831935,542421.3426988783,542421.3426988783
0.9,217.32979009426452,551645.6412827685,551645.6412827685
0.9,261.4706291068571,514634.1601185837,514634.1601185837
0.9,261.98722910695597,514141.2608094209,514141.2608094209
0.9,280.2912099149885,505757.0448607842,505757.0448607842
0.9,265.2513141564874,512449.1386689986,512449.1386689986
0.9,219.0039622527009,547838.2674316579,547838.2674316579
0.9,262.36456921855637,514001.0833038838,514001.0833038838
0.9,219.5434470798993,546282.2954382016,546282.2954382016
0.9,266.66205668358367,511682.87140865193,511682.87140865193
0.9,273.64944206344666,508515.54796713655,508515.54796713655
0.9,246.36244886601935,523390.6231583079,523390.6231583079
0.9,298.1041107059464,501095.68910430383,501095.68910430383
0.9,276.9996120753668,507036.8435712291,507036.8435712291
0.9,294.856649597955,501738.6078605422,501738.6078605422
0.9,251.0220493471041,520725.58348288847,520725.58348288847
0.9,287.1154719573978,503813.4618497946,503813.4618497946
0.9,244.26116849126737,524949.2577601272,524949.2577601272
0.9,272.5286331632293,508979.31465658604,508979.31465658604
0.9,250.23839481558352,521138.9612599856,521138.9612599856
0.9,262.5728509293141,513781.51818887895,513781.51818887895
0.9,276.85375992733333,507165.2705462369,507165.2705462369
0.9,282.8562208425297,504936.6095813616,504936.6095813616
0.9,252.15229989252222,520028.91690480744,520028.91690480744
0.9,274.3695741475184,508202.8217681478,508202.8217681478
0.9,218.86923185982576,547971.4185612542,547971.4185612542
0.9,267.6011941479438,511377.93078737543,511377.93078737543
0.9,262.5101792003215,513996.01030648785,513996.01030648785
0.9,285.15380205286044,504381.92146518326,504381.92146518326
0.9,237.5964749797233,529813.1295839399,529813.1295839399
0.9,275.930459914743,507519.84992458764,507519.84992458764
0.9,259.5553447579325,515779.7459709608,515779.7459709608
0.9,287.2788045595497,503753.15738071984,503753.15738071984
0.9,229.18595446390066,536156.5418375005,536156.5418375005
0.9,292.70258390092056,502298.4132381163,502298.4132381163
0.9,297.70109567213524,501178.8683861386,501178.8683861386
0.9,270.44079684741627,509864.3768051073,509864.3768051073
0.9,276.01204593663704,507395.26669221924,507395.26669221924
0.9,274.6722279565728,507925.86938019685,507925.86938019685
0.9,263.0749471895478,513593.22559069115,513593.22559069115
0.9,269.35316145549916,510329.4927248984,510329.4927248984
0.9,290.5782639865951,502816.88385108835,502816.88385108835
0.9,218.38396629339854,548173.1047979642,548173.1047979642
0.9,233.64700681330257,532301.7540112855,532301.7540112855
0.9,228.42975320095903,536391.303253761,536391.303253761
0.9,299.7092655109461,500719.19637943595,500719.19637943595
0.9,268.55744436117163,510808.89695379295,510808.89695379295
0.9,276.36206574649657,507342.0295876536,507342.0295876536
0.9,218.97542671560166,547957.76222611,547957.76222611
0.9,265.0357816656158,512512.8522945995,512512.8522945995
0.9,272.73406474053104,508867.7124420967,508867.7124420967
0.9,234.78482500453006,531420.2360343268,531420.2360343268
0.9,278.48680867062376,506478.4804205139,506478.4804205139
0.9,257.3444756884415,516760.97565080225,516760.97565080225
0.9,244.44970627312728,524925.1376673273,524925.1376673273
0.9,304.25314316776166,499862.7089848262,499862.7089848262
0.9,275.13082134238334,507831.32935233135,507831.32935233135
0.9,229.14049662598921,536213.0095394872,536213.0095394872
0.9,254.1574517432842,518819.9908112173,518819.9908112173
0.9,242.36777218781674,526182.5458167715,526182.5458167715
0.9,258.9535928073039,516052.1381265614,516052.1381265614
0.9,230.88576711225966,535107.405312843,535107.405312843
0.9,268.72489532788177,510593.75179052795,510593.75179052795
0.9,224.24593130007946,541302.3466853698,541302.3466853698
0.9,299.91559445652035,500652.0927198039,500652.0927198039
0.9,281.14407540861527,505501.8815755698,505501.8815755698
0.9,237.26485227890993,529897.9984593688,529897.9984593688
0.9,280.97583901891414,505569.50647065503,505569.50647065503
0.9,274.064150013912,508343.09772034816,508343.09772034816
0.9,280.2912099149885,505757.0448607842,505757.0448607842
0.9,293.474250383737,502125.060728845,502125.060728845
0.9,252.80874928876943,519676.445642974,519676.445642974
0.9,303.8431391606777,499979.27873416647,499979.27873416647
0.9,256.8379403345508,517402.99726138817,517402.99726138817
0.9,277.4908039561046,506871.7465333444,506871.7465333444
0.9,252.61718378411416,519705.3240541543,519705.3240541543
0.9,274.0285183781187,508356.5340009861,508356.5340009861
0.9,267.4741974577496,511428.7005498862,511428.7005498862
0.9,281.93976149460224,505165.39104561764,505165.39104561764
0.9,271.55379868916395,509329.0613117962,509329.0613117962
0.9,235.47883521723165,530825.9799485977,530825.9799485977
0.9,261.79181774523806,514334.93681149324,514334.93681149324
0.9,275.4474390314402,507573.62526292756,507573.62526292756
0.9,221.99415135914768,544060.402041625,544060.402041625
0.9,245.078091083774,524368.4158090295,524368.4158090295
0.9,258.47930502208015,516329.8276629478,516329.8276629478
0.9,261.6384837211483,514389.44829217275,514389.44829217275
0.9,284.68163184902005,504431.322016389,504431.322016389
0.9,222.13030132303516,544047.3426348898,544047.3426348898
0.9,278.35742207144034,506486.5344273079,506486.5344273079
0.9,246.07527472064274,523653.50323708454,523653.50323708454
0.9,260.690064319733,515219.84510355076,515219.84510355076
0.9,217.4417025639266,551351.6383591399,551351.6383591399
0.9,255.76541442474587,517903.76360314485,517903.76360314485
0.9,288.98287086192784,503272.48776964116,503272.48776964116
0.9,236.90301233593308,530139.6966647548,530139.6966647548
0.9,272.2936731057475,509079.1173749918,509079.1173749918
0.9,276.75356584449145,507193.2990350436,507193.2990350436
0.9,231.86213896086653,533995.8761201045,533995.8761201045
0.9,281.14407540861527,505501.8815755698,505501.8815755698
0.9,220.15270434875848,545445.9042734664,545445.9042734664
0.9,265.1064795421693,512486.3297104167,512486.3297104167
0.9,269.5614542349058,510249.5786671557,510249.5786671557
0.9,266.65870422383216,511684.37513934483,511684.37513934483
0.9,238.95249223912728,528403.7202462417,528403.7202462417
0.9,298.2185469290329,501077.01026038954,501077.01026038954
0.9,244.0323638351949,525276.3341141398,525276.3341141398
0.9,288.8907865930606,503288.9884100483,503288.9884100483
0.9,260.7084944507432,514824.530849616,514824.530849616
0.9,256.5970098063016,517434.2265981294,517434.2265981294
0.9,244.78926050279637,524695.2715697142,524695.2715697142
0.9,270.3978081556976,509874.4073459646,509874.4073459646
0.9,229.2764841808203,535902.9711229717,535902.9711229717
0.9,226.2593707478066,539589.0247985832,539589.0247985832
0.9,235.88172954161985,530818.9132974416,530818.9132974416
0.9,254.73215326764313,518559.9758118819,518559.9758118819
0.9,284.4197917120997,504475.7306250382,504475.7306250382
0.9,231.84274084516218,533999.541141361,533999.541141361
0.9,248.61734808074723,522261.0653321422,522261.0653321422
0.9,263.29988305008953,513541.11593298276,513541.11593298276
0.9,276.75356584449145,507193.2990350436,507193.2990350436
0.9,297.4435926978854,501239.8498550398,501239.8498550398
0.9,237.00635463953282,530091.5431608473,530091.5431608473
0.9,226.25995812983513,539582.8849738762,539582.8849738762
0.9,287.2788045595497,503753.15738071984,503753.15738071984
0.9,247.58941341449332,522744.61272824707,522744.61272824707
0.9,262.0767059228072,514061.9900969092,514061.9900969092
0.9,224.8502517169282,540660.499161925,540660.499161925
0.9,226.84753386457248,538712.4090082075,538712.4090082075
0.9,220.05837541729065,545844.651975031,545844.651975031
0.9,299.5396685262813,500769.1323532141,500769.1323532141
0.9,268.68453018264813,510759.5026225837,510759.5026225837
0.9,238.39344934748246,529568.4426421532,529568.4426421532
0.9,245.42046361234839,524044.7527926437,524044.7527926437
0.9,302.5905017922422,500031.3286906426,500031.3286906426
0.9,251.95693288299142,520059.93258050433,520059.93258050433
0.9,242.15129034447585,526409.4776097805,526409.4776097805
0.9,285.190575006916,504336.60302945395,504336.60302945395
0.9,257.19483318941536,516765.5422660557,516765.5422660557
0.9,291.29171991806373,502558.44439934974,502558.44439934974
0.9,233.77129681046267,532293.186356889,532293.186356889
0.9,280.082318466376,505923.0183381651,505923.0183381651
0.9,272.55133755616663,508907.93256161956,508907.93256161956
0.9,261.57867795289087,514627.6958251934,514627.6958251934
0.9,297.49053099378233,501230.0670382179,501230.0670382179
0.9,233.07932786057958,532699.28805944,532699.28805944
0.9,245.45972787009316,524031.69211743877,524031.69211743877
0.9,279.493900832394,506027.87566943036,506027.87566943036
0.9,281.5207448540045,505336.23062467464,505336.23062467464
0.9,292.76565317403083,502235.8888826514,502235.8888826514
0.9,286.23881732599466,503960.36953130935,503960.36953130935
0.9,257.3624266140706,516741.3071684358,516741.3071684358
0.9,255.80689766437638,517754.7939165981,517754.7939165981
0.9,295.8272714886316,501528.461142288,501528.461142288
0.9,227.71187655918735,537735.861436159,537735.861436159
0.9,270.7153007956683,509792.80815530504,509792.80815530504
0.9,263.0193149347464,513645.4385055936,513645.4385055936
0.9,278.4892803047922,506461.66566585755,506461.66566585755
0.9,225.34801342117797,539990.930437465,539990.930437465
0.9,283.21943423050465,504881.09502287424,504881.09502287424
0.9,262.6614167309918,513723.800510383,513723.800510383
0.9,270.30546031131394,509892.2268469522,509892.2268469522
0.9,283.9233861022629,504691.5219885132,504691.5219885132
0.9,260.1253507198251,515393.9480842271,515393.9480842271
0.9,228.19539191555486,536959.6566687137,536959.6566687137
0.9,265.11330830572854,512483.82839411334,512483.82839411334
0.9,299.8356000649511,500718.5957547474,500718.5957547474
0.9,225.07960625000337,540118.2071639269,540118.2071639269
0.9,230.49310018932704,535568.900447526,535568.900447526
0.9,269.35316145549916,510329.4927248984,510329.4927248984
0.9,236.8052946152514,530220.2466888882,530220.2466888882
0.9,273.0562679234088,508695.2194610244,508695.2194610244
0.9,220.03090753185037,545856.7550007852,545856.7550007852
0.9,300.6448436034949,500586.4847147122,500586.4847147122
0.9,263.1575787562861,513559.1531158787,513559.1531158787
0.9,297.5225736460096,501192.9485795577,501192.9485795577
0.9,257.4701720239241,516713.0615681165,516713.0615681165
0.9,294.08820222282293,502027.84397864965,502027.84397864965
0.9,289.1503826001691,503192.68792313925,503192.68792313925
0.9,286.63350342188824,503841.84891614004,503841.84891614004
0.9,228.1719896765922,537388.8057534178,537388.8057534178
0.9,253.85513684689514,518987.57538361603,518987.57538361603
0.9,273.29554994978605,508550.6456971796,508550.6456971796
0.9,268.75020250128085,510560.9066732415,510560.9066732415
0.9,224.49212286966645,541094.7635791004,541094.7635791004
0.9,267.86285119342534,511312.24368193315,511312.24368193315
0.9,269.8667154474694,510114.7398382244,510114.7398382244
0.9,275.2652306593831,507778.4946049281,507778.4946049281
0.9,276.2287994486026,507378.6885291381,507378.6885291381
0.9,304.9683827503655,499663.4368496352,499663.4368496352
0.9,227.5855893781122,537787.8314425063,537787.8314425063
0.9,281.23215404527053,505417.85605198785,505417.85605198785
0.9,255.9776340355428,517688.9284798067,517688.9284798067
0.9,254.49890293080912,518714.91184978455,518714.91184978455
0.9,245.43419998083365,524036.56736358406,524036.56736358406
0.9,275.6254328282766,507542.5227664674,507542.5227664674
0.9,298.5930464928382,500924.36582567357,500924.36582567357
0.9,269.2332917641546,510357.30033790146,510357.30033790146
0.9,232.26553127925155,533637.4971774573,533637.4971774573
0.9,305.1729630325625,499639.7511365642,499639.7511365642
0.9,255.41171598875306,518221.0186776568,518221.0186776568
0.9,228.44441270481613,536380.9940149232,536380.9940149232
0.9,224.70453551749432,540693.8876775287,540693.8876775287
0.9,274.4430983778813,508181.2615666758,508181.2615666758
0.9,272.06191534053585,509113.27975508705,509113.27975508705
0.9,274.49819239174576,508174.793747033,508174.793747033
0.9,299.1963041286376,500834.903810153,500834.903810153
0.9,289.94842091852337,503001.3879799306,503001.3879799306
0.9,218.32224319881823,548236.9372950649,548236.9372950649
0.9,240.49354743852325,527436.9338035465,527436.9338035465
0.9,224.37263325805176,541147.1139613993,541147.1139613993
0.9,281.93194260884724,505198.34468298685,505198.34468298685
0.9,289.63391302463634,503048.162531667,503048.162531667
0.9,244.6523709209006,524766.2207772769,524766.2207772769
0.9,296.47257889596966,501377.2948204321,501377.2948204321
0.9,268.58395394739637,510803.3604502336,510803.3604502336
0.9,267.419738628051,511463.18122774624,511463.18122774624
0.9,245.23650653696384,524088.67450895783,524088.67450895783
0.9,231.78507282717183,534011.3205984448,534011.3205984448
0.9,274.68888328005784,507921.0499244824,507921.0499244824
0.9,287.7702265326055,503544.67926042434,503544.67926042434
0.9,253.45158640993722,519316.5262978479,519316.5262978479
0.9,270.2084960279722,509942.9975358549,509942.9975358549
0.9,292.7221208715394,502255.1803184134,502255.1803184134
0.9,253.85513684689514,518987.57538361603,518987.57538361603
0.9,232.13552979024556,533751.3593264752,533751.3593264752
0.9,263.423144761825,513383.47063733626,513383.47063733626
0.9,265.642788175133,512202.6888747206,512202.6888747206
0.9,275.4352379870341,507675.4579789996,507675.4579789996
0.9,276.79387996160153,507183.85107549996,507183.85107549996
0.9,242.9788386984118,525652.6578868182,525652.6578868182
0.9,229.26857512510168,536107.6624264829,536107.6624264829
0.9,253.1252325197319,519411.4103717371,519411.4103717371
0.9,243.99093128185945,525334.0866980731,525334.0866980731
0.9,286.64170724430574,503839.0045756778,503839.0045756778
0.9,262.6614167309918,513723.800510383,513723.800510383
0.9,224.62526672288774,541084.3772049289,541084.3772049289
0.9,261.6420342949258,514379.14659633825,514379.14659633825
0.9,252.63250569133024,519705.10132529715,519705.10132529715
0.9,264.17533014796913,512890.13727181056,512890.13727181056
0.9,222.62701776064017,543218.245555829,543218.245555829
0.9,278.0099109064987,506647.00066068524,506647.00066068524
0.9,293.29837087270755,502159.81683095807,502159.81683095807
0.9,274.79271232321986,507886.79968546657,507886.79968546657
0.9,277.12065371477235,506984.4377015316,506984.4377015316
0.9,263.7832614805469,513256.01628776296,513256.01628776296
0.9,236.53750298477843,530308.4870519025,530308.4870519025
0.9,286.92711798588584,503816.609120898,503816.609120898
0.9,224.23260611554252,541302.7085681335,541302.7085681335
0.9,290.22681068756197,502827.0008113796,502827.0008113796
0.9,288.0632464195842,503428.7183377348,503428.7183377348
0.9,273.00575030964717,508697.34482785204,508697.34482785204
0.9,289.6342267298516,503018.04891243915,503018.04891243915
0.9,270.33547627882893,509883.055166909,509883.055166909
0.9,258.07631822264426,516424.61801310064,516424.61801310064
0.9,221.38556649483468,544198.6094773648,544198.6094773648
0.9,256.8418966189317,517327.0778806198,517327.0778806198
0.9,240.10407833149662,527783.4567509467,527783.4567509467
0.9,270.64032882299387,509807.96521839796,509807.96521839796
0.9,219.74221291914333,546262.7565718379,546262.7565718379
0.9,270.74999324912613,509675.5887203106,509675.5887203106
0.9,260.05770283828974,515467.2392812104,515467.2392812104
0.9,270.2084960279722,509942.9975358549,509942.9975358549
0.9,297.8915417134971,501135.387301668,501135.387301668
0.9,276.9325974211694,507114.9112798842,507114.9112798842
0.9,302.58781772643306,500031.39831798105,500031.39831798105
0.9,257.1870040405035,517045.8674817699,517045.8674817699
0.9,257.5300524224318,516681.6871550301,516681.6871550301
0.9,298.36280840831614,501031.7355599614,501031.7355599614
0.9,218.56418972371782,548029.5033935911,548029.5033935911
0.9,272.66611347660483,508895.98608085385,508895.98608085385
0.9,277.31551197152993,506905.918355622,506905.918355622
0.9,284.05555619900764,504680.1199766439,504680.1199766439
0.9,222.5944796801973,543465.4256675626,543465.4256675626
0.9,224.49212286966645,541094.7635791004,541094.7635791004
0.9,279.1546172543265,506215.0997866574,506215.0997866574
0.9,288.3323888505707,503340.9098330337,503340.9098330337
0.9,252.32196866173416,519883.44498500647,519883.44498500647
0.9,226.1758979160031,539673.161708101,539673.161708101
0.9,271.8829124242402,509185.19689017674,509185.19689017674
0.9,285.9481805099022,504081.5970099904,504081.5970099904
0.9,272.30007496024297,508991.87256635516,508991.87256635516
0.9,240.0544581376736,527787.4305260781,527787.4305260781
0.9,298.45821613728714,500986.53654028336,500986.53654028336
0.9,269.82080499382,510174.611777009,510174.611777009
0.9,222.18790237063047,543652.4927836504,543652.4927836504
0.9,290.06350937886947,502996.220151514,502996.220151514
0.9,244.27492038462688,524946.1718797467,524946.1718797467
0.9,296.98712140943894,501264.17569890525,501264.17569890525
0.9,298.0174332093375,501126.32040344377,501126.32040344377
0.9,302.2040668640412,500195.4683805355,500195.4683805355
0.9,269.89232703285376,510068.78082618007,510068.78082618007
0.9,264.27016319121185,512880.30266900134,512880.30266900134
0.9,223.04054389923925,542407.7744704087,542407.7744704087
0.9,278.6064544753492,506272.21417931025,506272.21417931025
0.9,272.73406474053104,508867.7124420967,508867.7124420967
0.9,228.42975320095903,536391.303253761,536391.303253761
0.9,220.03090753185037,545856.7550007852,545856.7550007852
0.9,227.94335516612904,537589.2370143626,537589.2370143626
0.9,305.4859483265846,499595.9005807616,499595.9005807616
0.9,234.02017602076447,531862.823964878,531862.823964878
0.9,264.3164094386236,512737.95858410985,512737.95858410985
0.9,291.0897931947574,502756.9979718676,502756.9979718676
0.9,247.9088234606864,522525.70252085524,522525.70252085524
0.9,245.57741171876438,523816.2961706316,523816.2961706316
0.9,269.7679877556229,510179.42827357026,510179.42827357026
0.9,240.21005441071702,527591.1117309134,527591.1117309134
0.9,239.52517084511496,528147.446941219,528147.446941219
0.9,291.0213076092903,502759.42139326833,502759.42139326833
0.9,286.73463841054416,503824.0949594903,503824.0949594903
0.9,256.11039029394504,517644.5068730862,517644.5068730862
0.9,265.89005943912065,512090.78283877927,512090.78283877927
0.9,276.9325974211694,507114.9112798842,507114.9112798842
0.9,234.49789093196992,531614.2081748231,531614.2081748231
0.9,281.8538249583807,505249.8433872201,505249.8433872201
0.9,244.13098735971042,524972.3414504703,524972.3414504703
0.9,266.48436042825097,511813.1854039001,511813.1854039001
0.9,273.2436065282414,508615.448689164,508615.448689164
0.9,252.80874928876943,519676.445642974,519676.445642974
0.9,274.66192243998313,508110.71499047335,508110.71499047335
0.9,221.07783503164575,544520.4811843496,544520.4811843496
0.9,280.1432180708314,505807.791864265,505807.791864265
0.9,218.09402708172638,548503.3709320251,548503.3709320251
0.9,217.42543239816067,551594.6549615964,551594.6549615964
0.9,269.7206292638541,510188.55296661786,510188.55296661786
0.9,232.35050700678266,533437.4911121293,533437.4911121293
0.9,285.916902391955,504092.56399339973,504092.56399339973
0.9,300.66305302377805,500516.33848705597,500516.33848705597
0.9,219.3349804172645,547630.7212826052,547630.7212826052
0.9,283.51881411707603,504810.2473457261,504810.2473457261
0.9,257.1713932063313,517200.16542863735,517200.16542863735
0.9,259.08686158834456,516048.00578972616,516048.00578972616
0.9,234.35259234516687,531641.5530843961,531641.5530843961
0.9,269.0227759761254,510427.93549369375,510427.93549369375
0.9,237.08532185413347,529927.2671953184,529927.2671953184
0.9,279.79538582714355,505987.60886999744,505987.60886999744
0.9,259.52599029440887,515803.797154655,515803.797154655
0.9,289.41060645239156,503059.8328237121,503059.8328237121
0.9,292.9695340868647,502185.7743723538,502185.7743723538
0.9,275.3782811468818,507711.58583870827,507711.58583870827
0.9,268.9175728460049,510499.305635858,510499.305635858
0.9,241.64654911573905,526641.8357951196,526641.8357951196
0.9,280.1254274151652,505862.18653320905,505862.18653320905
0.9,270.7019317986865,509802.43047102174,509802.43047102174
0.9,272.7519449485689,508867.11507699697,508867.11507699697
