c_late,c_early,makespan,total_crash_cost,penalty_applied,bonus_applied,net_cost,status
3.0303030303030303,80.80808080808082,222,1530.0,0.0,1696.9696969696972,-166.96969696969722,OPTIMAL
3.0303030303030303,82.82828282828284,222,1530.0,0.0,1739.3939393939395,-209.3939393939395,OPTIMAL
3.0303030303030303,84.84848484848486,222,1530.0,0.0,1781.818181818182,-251.81818181818198,OPTIMAL
3.0303030303030303,86.86868686868688,222,1530.0,0.0,1824.2424242424245,-294.2424242424245,OPTIMAL
3.0303030303030303,88.8888888888889,222,1530.0,0.0,1866.666666666667,-336.66666666666697,OPTIMAL
3.0303030303030303,90.90909090909092,217,1980.0,0.0,2363.636363636364,-383.63636363636397,OPTIMAL
3.0303030303030303,92.92929292929294,217,1980.0,0.0,2416.1616161616166,-436.1616161616166,OPTIMAL
3.0303030303030303,94.94949494949496,217,1980.0,0.0,2468.686868686869,-488.6868686868688,OPTIMAL
3.0303030303030303,96.96969696969697,217,1980.0,0.0,2521.212121212121,-541.212121212121,OPTIMAL
3.0303030303030303,98.98989898989899,217,1980.0,0.0,2573.7373737373737,-593.7373737373737,OPTIMAL
4.545454545454545,40.40404040404041,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,42.42424242424243,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,44.44444444444445,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,46.46464646464647,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,48.484848484848484,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,50.505050505050505,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,52.525252525252526,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,54.54545454545455,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,56.56565656565657,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,58.58585858585859,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
1.5151515151515151,161.61616161616163,212,2530.0,0.0,5010.101010101011,-2480.1010101010106,OPTIMAL
1.5151515151515151,163.63636363636365,212,2530.0,0.0,5072.727272727273,-2542.727272727273,OPTIMAL
1.5151515151515151,165.65656565656568,212,2530.0,0.0,5135.353535353536,-2605.3535353535362,OPTIMAL
1.5151515151515151,167.6767676767677,212,2530.0,0.0,5197.979797979799,-2667.9797979797986,OPTIMAL
1.5151515151515151,169.69696969696972,212,2530.0,0.0,5260.606060606061,-2730.606060606061,OPTIMAL
1.5151515151515151,171.71717171717174,212,2530.0,0.0,5323.232323232324,-2793.2323232323242,OPTIMAL
1.5151515151515151,173.73737373737376,212,2530.0,0.0,5385.858585858587,-2855.8585858585866,OPTIMAL
1.5151515151515151,175.75757575757578,212,2530.0,0.0,5448.484848484849,-2918.484848484849,OPTIMAL
1.5151515151515151,177.7777777777778,212,2530.0,0.0,5511.111111111112,-2981.111111111112,OPTIMAL
1.5151515151515151,179.79797979797982,212,2530.0,0.0,5573.737373737375,-3043.7373737373746,OPTIMAL
1.5151515151515151,121.21212121212122,212,2530.0,0.0,3757.575757575758,-1227.575757575758,OPTIMAL
