alpha,makespan,labor_cost,total_cost
0.9,227.97860247509277,517211.5082567693,517211.5082567693
0.9,225.1252793526878,520413.347830844,520413.347830844
0.9,224.52092102783143,521309.91322717187,521309.91322717187
0.9,230.53392854312258,514914.10564686556,514914.10564686556
0.9,236.5327786396253,510365.3486175464,510365.3486175464
0.9,220.10725428743976,528147.0143237244,528147.0143237244
0.9,243.05052726795645,505789.09146152105,505789.09146152105
0.9,222.76800101829718,524413.1731079083,524413.1731079083
0.9,241.24638102266303,507015.8815601337,507015.8815601337
0.9,237.8941109289731,509359.4527837309,509359.4527837309
0.9,249.65390499122455,501525.4138618173,501525.4138618173
0.9,248.9143526084961,501936.0287677019,501936.0287677019
0.9,226.58940074568605,518600.20926026313,518600.20926026313
0.9,227.00278200296913,518202.848211035,518202.848211035
0.9,241.33750243775762,506930.8727722346,506930.8727722346
0.9,227.79760215974187,517386.61609720654,517386.61609720654
0.9,248.9143526084961,501936.0287677019,501936.0287677019
0.9,248.38718101308186,502159.3113009627,502159.3113009627
0.9,221.4724449677319,526054.0817816714,526054.0817816714
0.9,253.58900884784143,500637.1871333374,500637.1871333374
0.9,228.06690941876735,517157.6253221369,517157.6253221369
0.9,227.79165531780168,517425.2733497751,517425.2733497751
0.9,226.7117875072529,518426.8554611547,518426.8554611547
0.9,228.27643399257673,516864.2428609192,516864.2428609192
0.9,226.9552077925385,518212.76145497966,518212.76145497966
0.9,219.5748904654103,529568.1692405222,529568.1692405222
0.9,241.69985488123416,506703.25012409536,506703.25012409536
0.9,221.98884406745054,525132.4291954797,525132.4291954797
0.9,251.84111655365336,500927.33922728547,500927.33922728547
0.9,238.35123964635446,509055.29636572895,509055.29636572895
0.9,248.64045512330205,501998.814215755,501998.814215755
0.9,219.45331468462498,529874.3442704368,529874.3442704368
0.9,240.6953726520185,507419.6322928617,507419.6322928617
0.9,222.5705452110643,524515.6039577276,524515.6039577276
0.9,249.50041915224375,501539.01518038334,501539.01518038334
0.9,221.71116154290664,525366.5326079244,525366.5326079244
0.9,244.8552139425524,504495.7317787759,504495.7317787759
0.9,246.047701444415,503749.374369555,503749.374369555
0.9,240.92174777077054,507267.84625666606,507267.84625666606
0.9,242.59833189338107,505973.8293898563,505973.8293898563
0.9,241.6958969570314,506710.5153111404,506710.5153111404
0.9,251.97856124962095,500813.7299104892,500813.7299104892
0.9,222.990381868235,523821.0331798792,523821.0331798792
0.9,248.12085626564962,502317.36308209196,502317.36308209196
0.9,230.5967351735318,514789.8209682402,514789.8209682402
0.9,223.15280060714733,523525.8520277513,523525.8520277513
0.9,223.2961254046028,523384.3896687847,523384.3896687847
0.9,241.10568136031654,507095.0754724165,507095.0754724165
0.9,250.1949691355101,501324.9269534675,501324.9269534675
0.9,221.52024639132,525843.4279419571,525843.4279419571
0.9,225.2260345992075,520349.4791492837,520349.4791492837
0.9,250.84089777749782,501130.8925917173,501130.8925917173
0.9,228.82306117344916,516191.94199233863,516191.94199233863
0.9,233.20436501751533,512820.13572405063,512820.13572405063
0.9,237.38065437528107,509745.4653030073,509745.4653030073
0.9,243.5523131727806,505443.5528606606,505443.5528606606
0.9,244.01036344187887,505011.5644953789,505011.5644953789
0.9,221.9693457346302,525191.9128015682,525191.9128015682
0.9,222.76459606083586,524436.4945712911,524436.4945712911
0.9,246.7834302931278,503320.55217277486,503320.55217277486
0.9,240.49862466938836,507502.50378380436,507502.50378380436
0.9,240.30624205934308,507704.2395338852,507704.2395338852
0.9,251.07355280688648,501103.45030457835,501103.45030457835
0.9,219.48902536113135,529837.4144298048,529837.4144298048
0.9,234.12765431501415,512090.420931413,512090.420931413
0.9,249.50041915224375,501539.01518038334,501539.01518038334
0.9,242.46976695000058,506149.33350438066,506149.33350438066
0.9,224.17792582060255,521899.3501985183,521899.3501985183
0.9,246.85069068080142,503290.28115683905,503290.28115683905
0.9,234.07696364977764,512114.42210264876,512114.42210264876
0.9,221.51306627157595,525916.3805887478,525916.3805887478
0.9,229.95345473239928,515339.6453038283,515339.6453038283
0.9,222.95457972088056,524105.6321770785,524105.6321770785
0.9,229.5397723775675,515678.61253504123,515678.61253504123
0.9,224.52567796020253,521304.6883159493,521304.6883159493
0.9,235.80705831477965,510840.60294208076,510840.60294208076
0.9,235.52134499179735,511057.1530032763,511057.1530032763
0.9,242.11135804243588,506505.4120105504,506505.4120105504
0.9,237.00319860401856,509970.47438928153,509970.47438928153
0.9,231.66437861434017,513987.31510633783,513987.31510633783
0.9,235.43333490224916,511098.1058200955,511098.1058200955
0.9,237.88066371415889,509374.8283921777,509374.8283921777
0.9,258.897152268835,500368.2921528062,500368.2921528062
0.9,239.8840351639879,508038.83078256703,508038.83078256703
0.9,245.4314208510263,504170.63574849244,504170.63574849244
0.9,228.56900946965703,516573.0915074885,516573.0915074885
0.9,235.22278621229742,511228.74823140085,511228.74823140085
0.9,234.15060287128725,512085.2711138283,512085.2711138283
0.9,246.21324698758494,503620.37344761676,503620.37344761676
0.9,244.72632285741727,504598.0557225001,504598.0557225001
0.9,238.16454161619262,509167.4277836508,509167.4277836508
0.9,241.52086502325753,506842.6140477005,506842.6140477005
0.9,222.00379892360448,525128.8252650055,525128.8252650055
0.9,243.58347394804838,505389.0263373634,505389.0263373634
0.9,238.7390960869281,508806.5699138915,508806.5699138915
0.9,227.75177937575864,517470.2872518016,517470.2872518016
0.9,236.44275360572635,510426.7191048643,510426.7191048643
0.9,236.29933593494854,510467.8039099357,510467.8039099357
0.9,223.10798504953004,523757.9443760592,523757.9443760592
0.9,235.31252240777616,511195.8175413738,511195.8175413738
0.9,228.1921386491199,516911.82404524414,516911.82404524414
0.9,234.11050831412604,512100.40654109453,512100.40654109453
0.9,248.8743407889623,501966.47740442166,501966.47740442166
0.9,242.58572946921143,505982.6475816905,505982.6475816905
0.9,222.8282327963514,524291.2445279548,524291.2445279548
0.9,250.25833955027272,501290.6217996818,501290.6217996818
0.9,234.60617585323175,511775.7212876169,511775.7212876169
0.9,244.34797890724002,504851.9241872792,504851.9241872792
0.9,242.86012934214685,505927.2385645779,505927.2385645779
0.9,236.0031965125438,510585.3598840571,510585.3598840571
0.9,232.15069775976045,513556.7046067774,513556.7046067774
0.9,238.2321046799541,509166.7353405535,509166.7353405535
0.9,233.8207531311809,512386.293460716,512386.293460716
0.9,240.51575429018962,507465.3909570466,507465.3909570466
0.9,241.61051947760242,506827.61251521326,506827.61251521326
0.9,228.19403162858114,516901.51988869946,516901.51988869946
0.9,225.68652434949485,519701.8288477575,519701.8288477575
0.9,238.4997231188307,508944.34541302,508944.34541302
0.9,222.5705452110643,524515.6039577276,524515.6039577276
0.9,226.056034171374,519306.177915053,519306.177915053
0.9,245.3217397939297,504301.03740558156,504301.03740558156
0.9,239.84203200886267,508047.2459471787,508047.2459471787
0.9,253.51601269218025,500648.37223818654,500648.37223818654
0.9,229.8573915734152,515493.60816192697,515493.60816192697
0.9,250.82088812243043,501182.6990415147,501182.6990415147
0.9,238.35123964635446,509055.29636572895,509055.29636572895
0.9,248.53020665661205,502090.91172728856,502090.91172728856
0.9,244.05628375809394,504967.90617777023,504967.90617777023
0.9,230.69702369636337,514758.6894205827,514758.6894205827
0.9,227.3355394634482,517950.08409908286,517950.08409908286
0.9,243.66419301699523,505248.44312846445,505248.44312846445
0.9,222.6924097527633,524449.8523356761,524449.8523356761
0.9,251.6240637507035,500952.6642311255,500952.6642311255
0.9,239.73271114935233,508073.14986736735,508073.14986736735
0.9,246.89535322211873,503200.8109770589,503200.8109770589
0.9,250.83408356332714,501175.68625660567,501175.68625660567
0.9,238.35297169106292,508960.9864683268,508960.9864683268
0.9,227.15674301988312,517990.4495660242,517990.4495660242
0.9,225.58965840978217,519793.8890129745,519793.8890129745
0.9,221.77234499128662,525236.2655351507,525236.2655351507
0.9,225.99868332439686,519348.49375077256,519348.49375077256
0.9,247.60114045914042,502512.8784900377,502512.8784900377
0.9,223.55499899667464,522606.2629512761,522606.2629512761
0.9,248.3253962199324,502222.6297987198,502222.6297987198
0.9,225.66512997285824,519744.1842839507,519744.1842839507
0.9,247.29627425933555,502880.42504188477,502880.42504188477
0.9,248.04784205447135,502497.2416239854,502497.2416239854
0.9,228.0719913110447,517046.12155270093,517046.12155270093
0.9,233.21574582999838,512800.40712622635,512800.40712622635
0.9,219.7828651405747,529077.622969752,529077.622969752
0.9,243.12408543480655,505660.55897896073,505660.55897896073
0.9,221.10691045565164,526339.6143990263,526339.6143990263
0.9,227.27622595878427,517971.06351917284,517971.06351917284
0.9,236.491217276013,510423.38824694755,510423.38824694755
0.9,228.72766129111946,516380.4037538597,516380.4037538597
0.9,225.68652434949485,519701.8288477575,519701.8288477575
0.9,263.25647065467143,499908.67654733313,499908.67654733313
0.9,246.28360508494617,503615.8017251643,503615.8017251643
0.9,225.58965840978217,519793.8890129745,519793.8890129745
0.9,248.98320358966762,501879.7327704015,501879.7327704015
0.9,226.60474216521337,518490.9832516943,518490.9832516943
0.9,249.23218121156236,501681.92296303646,501681.92296303646
0.9,230.8648657982929,514499.2881280526,514499.2881280526
0.9,228.36143986667207,516843.2174216979,516843.2174216979
0.9,263.50303700764925,499874.88048424554,499874.88048424554
0.9,238.15869991396485,509218.572238302,509218.572238302
0.9,236.90272764906095,510026.52251282637,510026.52251282637
0.9,237.08050529436727,509809.858501077,509809.858501077
0.9,251.65743881776436,500950.32606647327,500950.32606647327
0.9,260.9652368099605,500113.357293784,500113.357293784
0.9,243.58871347405443,505341.17957308533,505341.17957308533
0.9,234.03548946122382,512176.7589581205,512176.7589581205
0.9,229.8931574252426,515403.2067586334,515403.2067586334
0.9,244.4015553411709,504844.2864080526,504844.2864080526
0.9,227.35176134786246,517852.2764431614,517852.2764431614
0.9,248.16476751397124,502278.764203761,502278.764203761
0.9,234.40313362262577,511801.5556629335,511801.5556629335
0.9,231.57885469581808,514061.52826020156,514061.52826020156
0.9,236.87384507552522,510039.8911888305,510039.8911888305
0.9,246.59080010499557,503407.5507318184,503407.5507318184
0.9,242.17555414311622,506353.718517718,506353.718517718
0.9,227.39589156885103,517754.65861366945,517754.65861366945
0.9,228.0686574734872,517120.45133269025,517120.45133269025
0.9,237.82620350644464,509469.56203440676,509469.56203440676
0.9,234.00488416796262,512177.3137668997,512177.3137668997
0.9,225.74399728456115,519606.96084500616,519606.96084500616
0.9,243.48465024040325,505452.1998148379,505452.1998148379
0.9,240.03374457436433,507802.613974123,507802.613974123
0.9,228.77160358681436,516301.5126702963,516301.5126702963
0.9,234.5617739687459,511780.1888529674,511780.1888529674
0.9,237.85423205202054,509446.86277513485,509446.86277513485
0.9,223.3623003068225,523195.57028244965,523195.57028244965
0.9,226.44347570879765,518608.295717741,518608.295717741
0.9,247.1149242160781,503017.9954789718,503017.9954789718
0.9,233.3431914370267,512748.3120703886,512748.3120703886
0.9,253.22462769276413,500680.894125864,500680.894125864
0.9,232.53945861378187,513297.05050299404,513297.05050299404
0.9,230.75790926212568,514695.17385675147,514695.17385675147
0.9,228.98904334629876,516059.74793482793,516059.74793482793
0.9,245.31930929272292,504309.0547140302,504309.0547140302
0.9,254.3659336723834,500522.7539327267,500522.7539327267
0.9,236.21290072287312,510468.88703580986,510468.88703580986
0.9,225.5874954330772,519800.2095063263,519800.2095063263
0.9,241.42320835593642,506864.3681098755,506864.3681098755
0.9,243.58301621991671,505391.02278607385,505391.02278607385
0.9,250.63060255963708,501186.1256600353,501186.1256600353
0.9,242.7196049271048,505953.5138742902,505953.5138742902
0.9,237.82524226288922,509539.42106348264,509539.42106348264
0.9,225.59064785962417,519754.4242429816,519754.4242429816
0.9,233.9317862505593,512190.14786200697,512190.14786200697
0.9,238.35123964635446,509055.29636572895,509055.29636572895
0.9,231.82027709888476,513851.94421842974,513851.94421842974
0.9,244.82904528573337,504511.73970774136,504511.73970774136
0.9,243.66419301699523,505248.44312846445,505248.44312846445
0.9,253.90785099585142,500608.5965566295,500608.5965566295
0.9,221.54722472381334,525643.6387134807,525643.6387134807
0.9,224.77708585206133,520990.7764251417,520990.7764251417
0.9,246.348088330623,503588.4922084154,503588.4922084154
0.9,252.85110317368878,500709.8186330691,500709.8186330691
0.9,245.20768000395157,504340.0079913669,504340.0079913669
0.9,239.93354792420357,508015.119868479,508015.119868479
0.9,233.78317985986368,512387.80896623904,512387.80896623904
0.9,248.1035710585234,502425.1023101225,502425.1023101225
0.9,222.27451506494597,524700.0597068586,524700.0597068586
0.9,222.68714599178486,524450.1511497123,524450.1511497123
0.9,247.46968825731668,502742.50941555575,502742.50941555575
0.9,225.83169459895865,519505.5877224021,519505.5877224021
0.9,239.00352404975277,508414.0734037468,508414.0734037468
0.9,240.89373741024,507283.437557774,507283.437557774
0.9,233.58229581758732,512479.3198642713,512479.3198642713
0.9,246.01465606588553,503816.9851311018,503816.9851311018
0.9,246.85732093247674,503221.7636307259,503221.7636307259
0.9,221.5256151292519,525669.4890576333,525669.4890576333
0.9,229.5819300888051,515658.74206560734,515658.74206560734
0.9,235.6549068184656,510924.95295786974,510924.95295786974
0.9,226.6473501708548,518484.6571790991,518484.6571790991
0.9,244.6266515004155,504626.9701459122,504626.9701459122
0.9,223.27929507067986,523385.26576101605,523385.26576101605
0.9,232.84028439953158,513005.15381248447,513005.15381248447
0.9,226.75981617740888,518410.3848741315,518410.3848741315
0.9,249.8313017983616,501433.54196183087,501433.54196183087
0.9,239.71267949420476,508077.4316915306,508077.4316915306
0.9,229.38312161192277,515723.89110014425,515723.89110014425
0.9,251.70129237615149,500937.03300746216,500937.03300746216
0.9,242.53299959754503,505994.78608796746,505994.78608796746
0.9,251.45321340453964,500993.16421820724,500993.16421820724
0.9,231.98680284565467,513627.70951191353,513627.70951191353
0.9,236.18509728455862,510568.41500218376,510568.41500218376
0.9,230.75306043947796,514709.5341858012,514709.5341858012
0.9,234.2232975953014,511979.51876685565,511979.51876685565
0.9,236.51881580046484,510388.40003908245,510388.40003908245
0.9,220.70335495760452,526970.537332587,526970.537332587
0.9,236.0216417329979,510583.95190765016,510583.95190765016
0.9,220.5807434725821,527587.9310853344,527587.9310853344
0.9,228.3929042451812,516800.4178946495,516800.4178946495
0.9,260.9652368099605,500113.357293784,500113.357293784
0.9,240.63623399973682,507432.46958209336,507432.46958209336
0.9,230.0174162263242,515274.3500375296,515274.3500375296
0.9,247.56321711647254,502710.8233801784,502710.8233801784
0.9,238.67227345055244,508823.98978227784,508823.98978227784
0.9,230.62390552521993,514779.9205499632,514779.9205499632
0.9,242.46976695000058,506149.33350438066,506149.33350438066
0.9,232.82943516931726,513043.75824791985,513043.75824791985
0.9,252.34552113823014,500802.807352827,500802.807352827
0.9,240.21231228101422,507786.6263578088,507786.6263578088
0.9,228.43380082497768,516715.411719325,516715.411719325
0.9,231.82027709888476,513851.94421842974,513851.94421842974
0.9,222.1150841672121,524845.3224453112,524845.3224453112
0.9,245.07992546230028,504350.95929141965,504350.95929141965
0.9,248.49693205522482,502122.97166963824,502122.97166963824
0.9,219.44776304814852,529876.2669503989,529876.2669503989
0.9,244.90125994534944,504476.4004254623,504476.4004254623
0.9,233.10234469072495,512887.417258666,512887.417258666
0.9,220.03670699659378,528637.8840453043,528637.8840453043
0.9,227.79760215974187,517386.61609720654,517386.61609720654
0.9,242.16493484263765,506430.51498682634,506430.51498682634
0.9,231.5133937303182,514076.7002975678,514076.7002975678
0.9,223.55499899667464,522606.2629512761,522606.2629512761
0.9,235.91618645793412,510693.9327886769,510693.9327886769
0.9,238.53871290288046,508894.9014016858,508894.9014016858
0.9,219.63002962602553,529231.5558938042,529231.5558938042
0.9,225.06235769439448,520626.8491176238,520626.8491176238
0.9,231.46444905945893,514105.88106936077,514105.88106936077
0.9,244.83619863263056,504511.35944898747,504511.35944898747
0.9,236.5532692409206,510332.5329155157,510332.5329155157
0.9,242.33789130544525,506206.82350146084,506206.82350146084
0.9,236.5652835380453,510254.32919543015,510254.32919543015
0.9,234.68994894408456,511682.846672783,511682.846672783
0.9,223.37990435164517,523135.29791984044,523135.29791984044
0.9,234.32151523472112,511946.82089877035,511946.82089877035
0.9,254.56701247528656,500392.0826479539,500392.0826479539
0.9,225.54615172494516,519878.3431084081,519878.3431084081
0.9,235.38825815561566,511188.89880327875,511188.89880327875
0.9,219.5748904654103,529568.1692405222,529568.1692405222
0.9,247.58443549357992,502651.8508772757,502651.8508772757
0.9,244.1810680765735,504952.0769254514,504952.0769254514
0.9,228.44234663385112,516586.74663558,516586.74663558
0.9,249.3165794890492,501608.14387834107,501608.14387834107
0.9,233.003561951856,512942.599181123,512942.599181123
0.9,252.53087121455295,500746.9642297324,500746.9642297324
0.9,234.9670359480795,511463.5005004887,511463.5005004887
0.9,230.43781984129743,514989.09065799374,514989.09065799374
0.9,226.11153906077172,519119.2624041217,519119.2624041217
0.9,228.69846899814323,516422.4969222767,516422.4969222767
0.9,251.38776479667945,500997.9184313329,500997.9184313329
0.9,240.93811611057743,507254.4224407071,507254.4224407071
0.9,263.46559517025827,499888.35237229225,499888.35237229225
0.9,230.59661402866956,514884.400555989,514884.400555989
0.9,235.99344312175623,510688.4006929389,510688.4006929389
0.9,220.43680336196223,527661.94339202,527661.94339202
0.9,224.56834260655,521146.692911258,521146.692911258
0.9,235.02451337696698,511383.90243136615,511383.90243136615
0.9,236.71400194186967,510119.84471957776,510119.84471957776
0.9,225.6138549251038,519751.7571267116,519751.7571267116
0.9,240.9415091930228,507187.1078125838,507187.1078125838
0.9,240.58699744911365,507439.15583306213,507439.15583306213
0.9,242.29452874942652,506273.65819007356,506273.65819007356
0.9,240.69764313872537,507306.3844788664,507306.3844788664
0.9,245.61477879291772,504007.59716879006,504007.59716879006
0.9,232.64353637778936,513203.3460875401,513203.3460875401
0.9,224.2799256856061,521584.7794431522,521584.7794431522
0.9,241.80782568389742,506595.2102988786,506595.2102988786
0.9,244.58242959416398,504732.6936943418,504732.6936943418
0.9,249.6745886628052,501449.80068193027,501449.80068193027
0.9,251.89729319826847,500890.4897063265,500890.4897063265
0.9,227.1215341115354,518029.33107976796,518029.33107976796
0.9,221.68461883683145,525518.5074019562,525518.5074019562
0.9,229.49751938048053,515700.1457730271,515700.1457730271
0.9,231.96594539151,513768.8345096911,513768.8345096911
0.9,230.74547087483938,514711.93381357903,514711.93381357903
0.9,224.32305990975414,521520.7084788,521520.7084788
0.9,227.02389177884407,518090.9174897561,518090.9174897561
0.9,232.38434240526706,513419.2220240236,513419.2220240236
0.9,225.89254157050598,519420.4239509412,519420.4239509412
0.9,235.3351566247193,511195.2572403437,511195.2572403437
0.9,233.44296893450252,512609.61341854365,512609.61341854365
0.9,248.61164272892003,502034.8859503485,502034.8859503485
0.9,245.85082004844892,503927.4944370753,503927.4944370753
0.9,224.80785622581055,520769.5581604122,520769.5581604122
0.9,234.1532233873465,512027.80864692427,512027.80864692427
0.9,249.66395568744045,501518.5938863034,501518.5938863034
0.9,249.01603986398206,501768.5971063988,501768.5971063988
0.9,245.07992546230028,504350.95929141965,504350.95929141965
0.9,231.1358795027385,514359.3448063012,514359.3448063012
0.9,239.2038826035925,508381.68698994187,508381.68698994187
0.9,227.64764769281516,517509.92791751405,517509.92791751405
0.9,246.77337762619834,503365.92102317855,503365.92102317855
0.9,220.41264940841643,527761.6673537255,527761.6673537255
0.9,234.63354556532542,511744.77693607425,511744.77693607425
0.9,244.6261248326113,504702.866691032,504702.866691032
0.9,235.55040970103946,510940.910976232,510940.910976232
0.9,227.14368513083835,518004.16263191914,518004.16263191914
0.9,225.74481779574734,519505.7328227275,519505.7328227275
0.9,235.96224744596225,510693.87116627966,510693.87116627966
0.9,228.73600519773393,516325.14436424937,516325.14436424937
0.9,239.71267949420476,508077.4316915306,508077.4316915306
0.9,220.05550633225886,528596.9706292853,528596.9706292853
0.9,226.4385751405836,518753.263075618,518753.263075618
0.9,230.05505788639147,515261.36545448867,515261.36545448867
0.9,232.84028439953158,513005.15381248447,513005.15381248447
0.9,224.69179912234765,521134.02269365167,521134.02269365167
0.9,228.1746938475434,516919.2600882846,516919.2600882846
0.9,250.4998977333108,501288.95543220633,501288.95543220633
0.9,221.72440606465986,525365.3786171147,525365.3786171147
0.9,231.71632531541667,513873.47844656504,513873.47844656504
0.9,220.86825327222564,526801.5633729412,526801.5633729412
0.9,227.619323113208,517539.7052262495,517539.7052262495
0.9,242.16493484263765,506430.51498682634,506430.51498682634
0.9,227.59654519086496,517563.87362636026,517563.87362636026
0.9,230.9886847397997,514430.2219460354,514430.2219460354
0.9,228.86789807627082,516187.7190505413,516187.7190505413
0.9,221.63213500391012,525519.9695820955,525519.9695820955
0.9,219.68235054753256,529112.9085088335,529112.9085088335
0.9,230.44134782869,514937.5708928172,514937.5708928172
0.9,226.38265738475548,518877.8509937596,518877.8509937596
0.9,239.00352404975277,508414.0734037468,508414.0734037468
0.9,233.54061181091015,512495.764853857,512495.764853857
0.9,242.45587890751787,506152.943108864,506152.943108864
0.9,225.26306457445486,520066.95075818914,520066.95075818914
0.9,232.38548086201172,513394.31345964986,513394.31345964986
0.9,248.06292773766484,502442.08873113594,502442.08873113594
0.9,223.44031505808442,523120.47427236475,523120.47427236475
0.9,229.61260946587095,515496.979653465,515496.979653465
0.9,229.2121278834628,516015.4153561802,516015.4153561802
0.9,253.59688749993265,500619.4325905618,500619.4325905618
0.9,220.6386364017451,527224.6851079785,527224.6851079785
0.9,245.3209701666036,504301.8989256754,504301.8989256754
0.9,221.77234499128662,525236.2655351507,525236.2655351507
0.9,236.66871418822177,510201.1732299173,510201.1732299173
0.9,231.3350928591931,514213.7087722876,514213.7087722876
0.9,239.93543481389142,507837.1293336946,507837.1293336946
0.9,220.31011255491396,528019.154542051,528019.154542051
0.9,227.89607377230655,517347.290490353,517347.290490353
0.9,243.9852473685564,505164.5400893798,505164.5400893798
0.9,226.9420845969232,518307.36869825056,518307.36869825056
0.9,221.93694184282091,525233.4016733671,525233.4016733671
0.9,235.5401383070419,510999.15201719385,510999.15201719385
0.9,252.87849272597916,500705.8345261294,500705.8345261294
0.9,238.96643552994743,508577.8740124518,508577.8740124518
0.9,232.22994980626927,513497.87343178125,513497.87343178125
0.9,223.91556141493558,522419.40811838827,522419.40811838827
0.9,240.10555900213535,507793.7552002529,507793.7552002529
0.9,234.00488416796262,512177.3137668997,512177.3137668997
0.9,233.47877213050756,512565.59533336165,512565.59533336165
0.9,237.0047308585104,509926.785437969,509926.785437969
0.9,225.09726445426355,520623.0083793278,520623.0083793278
0.9,233.35190798072475,512704.8187385688,512704.8187385688
0.9,224.93271762443834,520699.69178297825,520699.69178297825
0.9,252.40764167490082,500775.3954386086,500775.3954386086
0.9,245.55060986392695,504081.2487336331,504081.2487336331
0.9,220.62468221458775,527567.8256377446,527567.8256377446
0.9,258.99661942707957,500327.02905823773,500327.02905823773
0.9,235.09346969763243,511281.0966482774,511281.0966482774
0.9,249.885346270253,501365.83696330327,501365.83696330327
0.9,231.3010955039583,514254.0151343809,514254.0151343809
0.9,237.45845423903612,509574.41748673725,509574.41748673725
0.9,235.69493864892135,510888.71231625346,510888.71231625346
0.9,232.7943172530739,513090.64531442215,513090.64531442215
0.9,230.0857180524168,515197.74997458095,515197.74997458095
0.9,235.49830973046403,511082.90934091894,511082.90934091894
0.9,263.2459523963496,499917.731429169,499917.731429169
0.9,225.93260038957922,519365.00716398435,519365.00716398435
0.9,238.2460996625798,509066.78005014145,509066.78005014145
0.9,242.01474927330432,506542.97460617253,506542.97460617253
0.9,228.59495833329714,516473.3799884889,516473.3799884889
0.9,223.91524584173726,522547.3276617083,522547.3276617083
0.9,221.398402555887,526249.0710872503,526249.0710872503
0.9,241.97016258475736,506554.1900823798,506554.1900823798
0.9,230.77380939998758,514643.1924513841,514643.1924513841
0.9,248.16948653501186,502276.91221573664,502276.91221573664
0.9,230.30621861008942,515121.7422102846,515121.7422102846
0.9,241.27583264588458,506965.0676779958,506965.0676779958
0.9,238.5724213879222,508849.4073319239,508849.4073319239
0.9,242.86900111789157,505846.2537828981,505846.2537828981
0.9,259.06861813435125,500267.6901890396,500267.6901890396
0.9,259.199885457003,500254.3825791186,500254.3825791186
0.9,259.3464206074272,500132.62038375286,500132.62038375286
0.9,235.76641755724515,510879.76946159126,510879.76946159126
0.9,227.21270087147968,517976.46081424924,517976.46081424924
0.9,221.29533201311446,526324.4000790557,526324.4000790557
0.9,235.83795058779992,510770.9784788125,510770.9784788125
0.9,251.48687042999816,500992.77645668085,500992.77645668085
0.9,247.31166775150618,502763.83843918703,502763.83843918703
0.9,231.98680284565467,513627.70951191353,513627.70951191353
0.9,232.4824368419803,513301.9177824228,513301.9177824228
0.9,235.03723642078583,511383.7335956473,511383.7335956473
0.9,222.0670671602855,525015.8504437967,525015.8504437967
0.9,221.4017495155381,526087.2488169381,526087.2488169381
0.9,243.200465736532,505541.63193792826,505541.63193792826
0.9,224.42892660635414,521353.9269899054,521353.9269899054
0.9,230.22162074081166,515135.3917098205,515135.3917098205
0.9,245.43520941636527,504168.96354753396,504168.96354753396
0.9,228.6509970015282,516430.85026596213,516430.85026596213
0.9,235.0376080409042,511351.96229598316,511351.96229598316
0.9,232.8907212029715,512983.0754209098,512983.0754209098
0.9,235.34882831925736,511193.5905724787,511193.5905724787
0.9,246.9010447539553,503048.3602281689,503048.3602281689
0.9,248.88292650373208,501963.2084236011,501963.2084236011
0.9,239.5606676221396,508176.887647251,508176.887647251
0.9,243.1475366952338,505572.93597453245,505572.93597453245
0.9,220.3222416421453,527923.8380127428,527923.8380127428
0.9,229.24499896868244,516014.90024501755,516014.90024501755
0.9,241.27583264588458,506965.0676779958,506965.0676779958
0.9,245.75412926048324,503976.02895765734,503976.02895765734
0.9,233.11240703676526,512835.4476909499,512835.4476909499
0.9,238.549329570236,508856.6699466314,508856.6699466314
0.9,248.35342685311974,502192.56836067326,502192.56836067326
0.9,240.36976250108395,507571.98746344476,507571.98746344476
0.9,238.01314844118593,509299.4367967872,509299.4367967872
0.9,244.20772308434397,504901.65824443765,504901.65824443765
0.9,253.64184623169655,500612.6627676911,500612.6627676911
0.9,245.45177665383733,504088.0169587882,504088.0169587882
0.9,258.9674993944698,500327.59493085695,500327.59493085695
0.9,234.2679399827057,511977.5570670387,511977.5570670387
0.9,247.22214154101255,502953.38668836077,502953.38668836077
0.9,246.85182123069865,503289.5310678265,503289.5310678265
0.9,246.463002584069,503488.25664465514,503488.25664465514
0.9,236.93634314402314,509996.6071709422,509996.6071709422
0.9,220.9551487093568,526538.9704468974,526538.9704468974
0.9,230.3432034268284,515049.8016444798,515049.8016444798
0.9,238.84301997136373,508619.034247184,508619.034247184
0.9,251.38535286328732,501007.3424395692,501007.3424395692
0.9,243.7062151022805,505225.6541423062,505225.6541423062
0.9,222.83863363945017,524132.90000604605,524132.90000604605
0.9,246.128661282812,503661.69359405903,503661.69359405903
0.9,239.34117184204598,508232.71017606737,508232.71017606737
0.9,235.81743098593705,510808.48578882933,510808.48578882933
0.9,240.92883630769052,507267.17151704663,507267.17151704663
0.9,222.54125263096313,524517.7147152179,524517.7147152179
0.9,245.04301062938993,504475.44983894535,504475.44983894535
0.9,227.4929809291595,517615.2528730335,517615.2528730335
0.9,244.55732437369392,504827.79242340004,504827.79242340004
0.9,231.01262054527447,514407.09240121994,514407.09240121994
0.9,232.1935949973093,513511.37378180155,513511.37378180155
0.9,219.54633458684305,529818.0569645615,529818.0569645615
0.9,234.64591875786638,511741.59089559806,511741.59089559806
0.9,234.3373876654407,511842.4334684993,511842.4334684993
0.9,239.19186864151152,508392.0230332537,508392.0230332537
0.9,253.3318328820215,500671.6242763686,500671.6242763686
0.9,229.28263913297016,515815.1001334123,515815.1001334123
0.9,255.35533564180625,500381.1489169529,500381.1489169529
0.9,231.3666919690733,514189.93815071584,514189.93815071584
0.9,245.8643977704123,503851.28265155165,503851.28265155165
